"id","niche_type","season_1","season_2","group","season_pair","jaccard","sorensen","frac_unique_1","frac_unique_2"
"5439","Potential","Spring","Autumn","weather","Spring vs Autumn",NA,NA,NA,NA
"5439","Potential","Spring","Summer","weather","Spring vs Summer",0.141438007981182,0.247824247996329,0.826793895851523,0.564605329311212
"5439","Potential","Spring","Winter","weather","Spring vs Winter",NA,NA,NA,NA
"5439","Potential","Summer","Autumn","weather","Summer vs Autumn",NA,NA,NA,NA
"5439","Potential","Summer","Winter","weather","Summer vs Winter",NA,NA,NA,NA
"5439","Realized","Autumn","Winter","weather","Autumn vs Winter",NA,NA,NA,NA
"5439","Realized","Spring","Autumn","weather","Spring vs Autumn",NA,NA,NA,NA
"5439","Realized","Spring","Summer","weather","Spring vs Summer",0.154867155182669,0.268199081578648,0.751799163179916,0.708297632025788
"5439","Realized","Spring","Winter","weather","Spring vs Winter",NA,NA,NA,NA
"5439","Realized","Summer","Autumn","weather","Summer vs Autumn",NA,NA,NA,NA
"5439","Realized","Summer","Winter","weather","Summer vs Winter",NA,NA,NA,NA
"5181","Potential","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5181","Potential","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5181","Potential","Spring","Summer","soil","Spring vs Summer",NA,NA,NA,NA
"5181","Potential","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5181","Potential","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5181","Potential","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5181","Realized","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5181","Realized","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5181","Realized","Spring","Summer","soil","Spring vs Summer",NA,NA,NA,NA
"5181","Realized","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5181","Realized","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5181","Realized","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5264","Potential","Autumn","Winter","soil","Autumn vs Winter",0.217687123046926,0.357541964478073,0.686495176848875,0.584027555423356
"5264","Potential","Spring","Autumn","soil","Spring vs Autumn",0.252745236616349,0.403506202584352,0.664271443875224,0.494427710843373
"5264","Potential","Spring","Summer","soil","Spring vs Summer",0.158941286401038,0.274287038120132,0.675813889111233,0.7623
"5264","Potential","Spring","Winter","soil","Spring vs Winter",0.401713296618583,0.573174696405683,0.569982090166841,0.140784982935154
"5264","Potential","Summer","Autumn","soil","Summer vs Autumn",0.157841454470192,0.27264778586187,0.7973,0.583692772636573
"5264","Potential","Summer","Winter","soil","Summer vs Winter",0.121506920004843,0.216685100800481,0.8519,0.596414461294502
"5264","Realized","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5264","Realized","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5264","Realized","Spring","Summer","soil","Spring vs Summer",0.145526821313509,0.254078418079539,0.644681931135409,0.802262345007614
"5264","Realized","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5264","Realized","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5264","Realized","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5268","Potential","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5268","Potential","Spring","Autumn","soil","Spring vs Autumn",0.375550129942356,0.546036268351912,0.229690346083789,0.577092115787982
"5268","Potential","Spring","Summer","soil","Spring vs Summer",NA,NA,NA,NA
"5268","Potential","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5268","Potential","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5268","Potential","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5268","Realized","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5268","Realized","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5268","Realized","Spring","Summer","soil","Spring vs Summer",NA,NA,NA,NA
"5268","Realized","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5268","Realized","Summer","Autumn","soil","Summer vs Autumn",0.172664075027625,0.29448173386493,0.711167086481948,0.699644085875112
"5268","Realized","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5270","Potential","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5270","Potential","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5270","Potential","Spring","Summer","soil","Spring vs Summer",NA,NA,NA,NA
"5270","Potential","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5270","Potential","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5270","Potential","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5270","Realized","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5270","Realized","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5270","Realized","Spring","Summer","soil","Spring vs Summer",NA,NA,NA,NA
"5270","Realized","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5270","Realized","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5270","Realized","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5277","Potential","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5277","Potential","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5277","Potential","Spring","Summer","soil","Spring vs Summer",NA,NA,NA,NA
"5277","Potential","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5277","Potential","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5277","Potential","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5277","Realized","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5277","Realized","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5277","Realized","Spring","Summer","soil","Spring vs Summer",NA,NA,NA,NA
"5277","Realized","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5277","Realized","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5277","Realized","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5278","Potential","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5278","Potential","Spring","Autumn","soil","Spring vs Autumn",0.477290821492639,0.646170428393225,0.325880854676666,0.379553059837389
"5278","Potential","Spring","Summer","soil","Spring vs Summer",0.375494318756182,0.545977273240547,0.368849232384202,0.518941360231552
"5278","Potential","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5278","Potential","Summer","Autumn","soil","Summer vs Autumn",0.450634979951931,0.621293414511297,0.432098382343402,0.314233624169814
"5278","Potential","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5278","Realized","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5278","Realized","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5278","Realized","Spring","Summer","soil","Spring vs Summer",NA,NA,NA,NA
"5278","Realized","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5278","Realized","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5278","Realized","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5282","Potential","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5282","Potential","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5282","Potential","Spring","Summer","soil","Spring vs Summer",NA,NA,NA,NA
"5282","Potential","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5282","Potential","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5282","Potential","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5282","Realized","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5282","Realized","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5282","Realized","Spring","Summer","soil","Spring vs Summer",NA,NA,NA,NA
"5282","Realized","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5282","Realized","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5282","Realized","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5284","Potential","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5284","Potential","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5284","Potential","Spring","Summer","soil","Spring vs Summer",NA,NA,NA,NA
"5284","Potential","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5284","Potential","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5284","Potential","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5284","Realized","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5284","Realized","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5284","Realized","Spring","Summer","soil","Spring vs Summer",NA,NA,NA,NA
"5284","Realized","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5284","Realized","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5284","Realized","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5285","Potential","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5285","Potential","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5285","Potential","Spring","Summer","soil","Spring vs Summer",NA,NA,NA,NA
"5285","Potential","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5285","Potential","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5285","Potential","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5285","Realized","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5285","Realized","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5285","Realized","Spring","Summer","soil","Spring vs Summer",NA,NA,NA,NA
"5285","Realized","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5285","Realized","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5285","Realized","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5301","Potential","Autumn","Winter","soil","Autumn vs Winter",0,0,1,1
"5301","Potential","Spring","Autumn","soil","Spring vs Autumn",0.569567190819639,0.725763374962249,0.239666333157951,0.3058
"5301","Potential","Spring","Summer","soil","Spring vs Summer",0.450722934131622,0.621377002496231,0.21020974706971,0.487835832113466
"5301","Potential","Spring","Winter","soil","Spring vs Winter",0,0,1,1
"5301","Potential","Summer","Autumn","soil","Summer vs Autumn",0.596722961220301,0.74743455904743,0.360846483515911,0.100112644325542
"5301","Potential","Summer","Winter","soil","Summer vs Winter",0,0,1,1
"5301","Realized","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5301","Realized","Spring","Autumn","soil","Spring vs Autumn",0.25775201588613,0.409861423604294,0.376073619631902,0.694837711142482
"5301","Realized","Spring","Summer","soil","Spring vs Summer",0.177093391384224,0.300899474384047,0.355029585798817,0.803778418528289
"5301","Realized","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5301","Realized","Summer","Autumn","soil","Summer vs Autumn",0.421700871991442,0.593234315740056,0.518878864878223,0.226527331189711
"5301","Realized","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5303","Potential","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5303","Potential","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5303","Potential","Spring","Summer","soil","Spring vs Summer",0.205921675079185,0.341517495430479,0.760443363301946,0.405412115193645
"5303","Potential","Spring","Winter","soil","Spring vs Winter",0.0793515302203208,0.147035563481572,0.9142,0.486426186195859
"5303","Potential","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5303","Potential","Summer","Winter","soil","Summer vs Winter",0.000387528655745329,0.000774757070924433,0.999451991036072,0.998678414096916
"5303","Realized","Autumn","Winter","soil","Autumn vs Winter",0.0503037355194092,0.0957889300365715,0.934232295569799,0.823763955342903
"5303","Realized","Spring","Autumn","soil","Spring vs Autumn",0.222788979801852,0.364394811340145,0.617647058823529,0.651952099369004
"5303","Realized","Spring","Summer","soil","Spring vs Summer",NA,NA,NA,NA
"5303","Realized","Spring","Winter","soil","Spring vs Winter",0.198023341408069,0.330583444518412,0.766944990176817,0.43152014402429
"5303","Realized","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5303","Realized","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5308","Potential","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5308","Potential","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5308","Potential","Spring","Summer","soil","Spring vs Summer",NA,NA,NA,NA
"5308","Potential","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5308","Potential","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5308","Potential","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5308","Realized","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5308","Realized","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5308","Realized","Spring","Summer","soil","Spring vs Summer",NA,NA,NA,NA
"5308","Realized","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5308","Realized","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5308","Realized","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5439","Potential","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5439","Potential","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5439","Potential","Spring","Summer","soil","Spring vs Summer",0.616859452486613,0.763034104835677,0.2466,0.227082206483545
"5439","Potential","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5439","Potential","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5439","Potential","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
"5439","Realized","Autumn","Winter","soil","Autumn vs Winter",NA,NA,NA,NA
"5439","Realized","Spring","Autumn","soil","Spring vs Autumn",NA,NA,NA,NA
"5439","Realized","Spring","Summer","soil","Spring vs Summer",0.205639880475747,0.341129857772458,0.183175033921303,0.784418524690214
"5439","Realized","Spring","Winter","soil","Spring vs Winter",NA,NA,NA,NA
"5439","Realized","Summer","Autumn","soil","Summer vs Autumn",NA,NA,NA,NA
"5439","Realized","Summer","Winter","soil","Summer vs Winter",NA,NA,NA,NA
